Date,User,Component,Action,Target
2023-12-15,2747b7c718,ASSIGN,VIEWED,ACTIVITY
2023-12-15,1be0034108,ASSIGN,VIEWED,SUBMISSION
2023-12-15,1be0034108,ASSIGN,VIEWED,ACTIVITY
2023-12-15,1be0034108,ATTEND,VIEWED,REPORT
2023-12-15,1be0034108,STUDY_MAT,VIEWED,FOLD
2023-12-15,1be0034108,LECT,VIEWED,SUBMISSION
2023-12-15,1be0034108,LECT,VIEWED,ACTIVITY
2023-12-15,1be0034108,LECT,UPDATED,COMPLETION_STATE
2023-12-15,1be0034108,SURVEY,ANSWERED,OPTION
2023-12-15,2747b7c718,ASSIGN,VIEWED,ACTIVITY
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,LECT,VIEWED,ACTIVITY
2023-12-15,2747b7c718,LECT,VIEWED,SUBMISSION
2023-12-15,2747b7c718,COUR,VIEWED,CONTENT
2023-12-15,2747b7c718,TEST,VIEWED,ACTIVITY
2023-12-15,2747b7c718,PAGE,VIEWED,PAGE
2023-12-15,2747b7c718,ASSIGN,VIEWED,ASSIGN
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,FOLD,VIEWED,FOLD
2023-12-15,2747b7c718,SYS,VIEWED,CONTENT
2023-12-15,1be0034108,ASSIGN,VIEWED,FEEDBACK
2023-12-15,1be0034108,SYS,VIEWED,CONTENT
2023-12-15,1be0034108,ASSIGN,VIEWED,ASSIGN
2023-12-15,1be0034108,QUIZ,VIEWED,QUIZ
2023-12-15,2747b7c718,ASSIGN,VIEWED,ACTIVITY
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,LECT,VIEWED,SUBMISSION
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,ASSIGN,VIEWED,ASSIGN
2023-12-15,2747b7c718,LECT,VIEWED,SUBMISSION
2023-12-15,2747b7c718,ASSIGN,VIEWED,ASSIGN
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,FOLD,VIEWED,FOLD
2023-12-15,2747b7c718,SYS,VIEWED,CONTENT
2023-12-15,2747b7c718,PAGE,VIEWED,PAGE
2023-12-15,2747b7c718,TEST,VIEWED,ACTIVITY
2023-12-15,2747b7c718,COUR,VIEWED,CONTENT
2023-12-15,2747b7c718,LECT,VIEWED,SUBMISSION
2023-12-15,2747b7c718,LECT,VIEWED,ACTIVITY
2023-12-15,2747b7c718,PAGE,VIEWED,PAGE
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,SYS,VIEWED,CONTENT
2023-12-15,2747b7c718,FOLD,VIEWED,FOLD
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,ASSIGN,VIEWED,ASSIGN
2023-12-15,2747b7c718,PAGE,VIEWED,PAGE
2023-12-15,2747b7c718,TEST,VIEWED,ACTIVITY
2023-12-15,2747b7c718,COUR,VIEWED,CONTENT
2023-12-15,2747b7c718,LECT,VIEWED,SUBMISSION
2023-12-15,2747b7c718,LECT,VIEWED,ACTIVITY
2023-12-15,2747b7c718,ASSIGN,VIEWED,ACTIVITY
2023-12-15,2747b7c718,TEST,VIEWED,ACTIVITY
2023-12-15,2747b7c718,COUR,VIEWED,CONTENT
2023-12-15,2747b7c718,LECT,VIEWED,SUBMISSION
2023-12-15,2747b7c718,COUR,VIEWED,CONTENT
2023-12-15,2747b7c718,TEST,VIEWED,ACTIVITY
2023-12-15,2747b7c718,PAGE,VIEWED,PAGE
2023-12-15,1be0034108,SURVEY,VIEWED,CHOICE
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,FOLD,VIEWED,FOLD
2023-12-15,2747b7c718,SYS,VIEWED,CONTENT
2023-12-15,2747b7c718,COUR,VIEWED,CONTENT
2023-12-15,2747b7c718,LECT,VIEWED,SUBMISSION
2023-12-15,2747b7c718,LECT,VIEWED,ACTIVITY
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,ASSIGN,VIEWED,ACTIVITY
2023-12-15,2747b7c718,ASSIGN,VIEWED,ACTIVITY
2023-12-15,2747b7c718,SYS,VIEWED,CONTENT
2023-12-15,2747b7c718,FOLD,VIEWED,FOLD
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,ASSIGN,VIEWED,ASSIGN
2023-12-15,2747b7c718,PAGE,VIEWED,PAGE
2023-12-15,2747b7c718,ASSIGN,VIEWED,ACTIVITY
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,LECT,VIEWED,ACTIVITY
2023-12-15,2747b7c718,LECT,VIEWED,ACTIVITY
2023-12-15,1be0034108,COUR,VIEWED,COUR
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,TEST,VIEWED,ACTIVITY
2023-12-15,2747b7c718,FOLD,VIEWED,FOLD
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,ASSIGN,VIEWED,ASSIGN
2023-12-15,2747b7c718,PAGE,VIEWED,PAGE
2023-12-15,2747b7c718,TEST,VIEWED,ACTIVITY
2023-12-15,2747b7c718,COUR,VIEWED,CONTENT
2023-12-15,2747b7c718,LECT,VIEWED,SUBMISSION
2023-12-15,2747b7c718,SYS,VIEWED,CONTENT
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,SYS,VIEWED,CONTENT
2023-12-15,2747b7c718,FOLD,VIEWED,FOLD
2023-12-15,2747b7c718,TEST,VIEWED,ACTIVITY
2023-12-15,2747b7c718,ASSIGN,VIEWED,ACTIVITY
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,LECT,VIEWED,ACTIVITY
2023-12-15,2747b7c718,LECT,VIEWED,SUBMISSION
2023-12-15,2747b7c718,COUR,VIEWED,CONTENT
2023-12-15,2747b7c718,PAGE,VIEWED,PAGE
2023-12-15,2747b7c718,ASSIGN,VIEWED,ASSIGN
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,SYS,VIEWED,CONTENT
2023-12-15,2747b7c718,ASSIGN,VIEWED,ACTIVITY
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,LECT,VIEWED,ACTIVITY
2023-12-15,2747b7c718,COUR,VIEWED,CONTENT
2023-12-15,2747b7c718,LECT,VIEWED,SUBMISSION
2023-12-15,2747b7c718,LECT,VIEWED,ACTIVITY
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,ASSIGN,VIEWED,ACTIVITY
2023-12-15,2747b7c718,SYS,VIEWED,CONTENT
2023-12-15,2747b7c718,FOLD,VIEWED,FOLD
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,ASSIGN,VIEWED,ASSIGN
2023-12-15,2747b7c718,PAGE,VIEWED,PAGE
2023-12-15,2747b7c718,TEST,VIEWED,ACTIVITY
2023-12-15,2747b7c718,COUR,VIEWED,CONTENT
2023-12-15,2747b7c718,LECT,VIEWED,SUBMISSION
2023-12-15,2747b7c718,ASSIGN,VIEWED,ACTIVITY
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,LECT,VIEWED,ACTIVITY
2023-12-15,2747b7c718,LECT,VIEWED,SUBMISSION
2023-12-15,2747b7c718,COUR,VIEWED,CONTENT
2023-12-15,2747b7c718,TEST,VIEWED,ACTIVITY
2023-12-15,2747b7c718,PAGE,VIEWED,PAGE
2023-12-15,2747b7c718,ASSIGN,VIEWED,ASSIGN
2023-12-15,2747b7c718,FOLD,VIEWED,FOLD
2023-12-15,2747b7c718,SYS,VIEWED,CONTENT
2023-12-15,2747b7c718,TEST,VIEWED,ACTIVITY
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,ASSIGN,VIEWED,ACTIVITY
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,LECT,VIEWED,ACTIVITY
2023-12-15,2747b7c718,ASSIGN,VIEWED,ACTIVITY
2023-12-15,2747b7c718,COUR,VIEWED,CONTENT
2023-12-15,2747b7c718,TEST,VIEWED,ACTIVITY
2023-12-15,2747b7c718,PAGE,VIEWED,PAGE
2023-12-15,2747b7c718,ASSIGN,VIEWED,ASSIGN
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,FOLD,VIEWED,FOLD
2023-12-15,2747b7c718,SYS,VIEWED,CONTENT
2023-12-15,2747b7c718,FOLD,VIEWED,FOLD
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,ASSIGN,VIEWED,ASSIGN
2023-12-15,2747b7c718,PAGE,VIEWED,PAGE
2023-12-15,2747b7c718,LECT,VIEWED,ACTIVITY
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,ASSIGN,VIEWED,ACTIVITY
2023-12-15,2747b7c718,SYS,VIEWED,CONTENT
2023-12-15,2747b7c718,FOLD,VIEWED,FOLD
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,SYS,VIEWED,CONTENT
2023-12-15,2747b7c718,ASSIGN,VIEWED,ACTIVITY
2023-12-15,2747b7c718,LECT,VIEWED,SUBMISSION
2023-12-15,2747b7c718,LECT,VIEWED,ACTIVITY
2023-12-15,2747b7c718,LECT,VIEWED,ACTIVITY
2023-12-15,2747b7c718,LECT,VIEWED,SUBMISSION
2023-12-15,2747b7c718,COUR,VIEWED,CONTENT
2023-12-15,2747b7c718,TEST,VIEWED,ACTIVITY
2023-12-15,2747b7c718,PAGE,VIEWED,PAGE
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-12-15,2747b7c718,FOLD,VIEWED,FOLD
2023-12-15,2747b7c718,SYS,VIEWED,CONTENT
2023-12-15,2747b7c718,FOLD,VIEWED,FOLD
2023-12-15,2747b7c718,ASSIGN,VIEWED,ASSIGN
2023-12-15,2747b7c718,ASSIGN,VIEWED,ASSIGN
2023-12-15,2747b7c718,PAGE,VIEWED,PAGE
2023-12-15,2747b7c718,TEST,VIEWED,ACTIVITY
2023-12-15,2747b7c718,LECT,VIEWED,SUBMISSION
2023-12-15,2747b7c718,COUR,VIEWED,CONTENT
2023-12-15,2747b7c718,ASSIGN,VIEWED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,VIEWED,ASSIGN
2023-10-16,ef2d127de3,ASSIGN,VIEWED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,VIEWED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,SUBMITTED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,UPDATED,COMPLETION_STATE
2023-10-16,ef2d127de3,ASSIGN,CREATED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,UPLOADED,SUBMISSION
2023-10-16,ef2d127de3,COUR,VIEWED,CONTENT
2023-10-16,ef2d127de3,ASSIGN,VIEWED,ASSIGN
2023-10-16,ef2d127de3,COUR,VIEWED,CONTENT
2023-10-16,ef2d127de3,ASSIGN,UPLOADED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,CREATED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,UPDATED,COMPLETION_STATE
2023-10-16,ef2d127de3,ASSIGN,VIEWED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,VIEWED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,SUBMITTED,SUBMISSION
2023-10-16,ef2d127de3,COUR,VIEWED,CONTENT
2023-10-16,3346f2bbf6,COUR,VIEWED,CONTENT
2023-10-16,3346f2bbf6,ASSIGN,VIEWED,SUBMISSION
2023-10-16,3346f2bbf6,LECT,SUBMITTED,SUBMISSION
2023-10-16,3346f2bbf6,LECT,VIEWED,SUBMISSION
2023-10-16,3346f2bbf6,LECT,VIEWED,SUBMISSION
2023-10-16,3346f2bbf6,LECT,VIEWED,ASSIGN
2023-10-16,3346f2bbf6,ASSIGN,VIEWED,SUBMISSION
2023-10-16,3346f2bbf6,ASSIGN,VIEWED,ASSIGN
2023-10-16,3346f2bbf6,LECT,UPLOADED,SUBMISSION
2023-10-16,3346f2bbf6,LECT,UPLOADED,SUBMISSION
2023-10-16,3346f2bbf6,LECT,SUBMITTED,SUBMISSION
2023-10-16,3346f2bbf6,LECT,SUBMITTED,SUBMISSION
2023-10-16,3346f2bbf6,LECT,VIEWED,SUBMISSION
2023-10-16,3346f2bbf6,LECT,UPLOADED,SUBMISSION
2023-10-16,3346f2bbf6,LECT,VIEWED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,VIEWED,ASSIGN
2023-10-16,3346f2bbf6,ASSIGN,VIEWED,ASSIGN
2023-10-16,3346f2bbf6,COUR,VIEWED,CONTENT
2023-10-16,3346f2bbf6,COUR,VIEWED,CONTENT
2023-10-16,3346f2bbf6,ASSIGN,VIEWED,ASSIGN
2023-10-16,3346f2bbf6,ASSIGN,VIEWED,SUBMISSION
2023-10-16,3346f2bbf6,LECT,VIEWED,ASSIGN
2023-10-16,3346f2bbf6,LECT,VIEWED,SUBMISSION
2023-10-16,3346f2bbf6,LECT,VIEWED,SUBMISSION
2023-10-16,3346f2bbf6,LECT,SUBMITTED,SUBMISSION
2023-10-16,3346f2bbf6,LECT,VIEWED,ASSIGN
2023-10-16,ef2d127de3,ASSIGN,VIEWED,SUBMISSION
2023-10-16,3346f2bbf6,LECT,SUBMITTED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,SUBMITTED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,VIEWED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,VIEWED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,VIEWED,ASSIGN
2023-10-16,3346f2bbf6,LECT,SUBMITTED,SUBMISSION
2023-10-16,ef2d127de3,COUR,VIEWED,CONTENT
2023-10-16,ef2d127de3,ASSIGN,UPLOADED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,CREATED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,UPDATED,COMPLETION_STATE
2023-10-16,ef2d127de3,ASSIGN,SUBMITTED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,VIEWED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,SUBMITTED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,VIEWED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,VIEWED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,VIEWED,ASSIGN
2023-10-16,ef2d127de3,COUR,VIEWED,CONTENT
2023-10-16,ef2d127de3,ASSIGN,UPLOADED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,CREATED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,SUBMITTED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,UPDATED,COMPLETION_STATE
2023-10-16,ef2d127de3,ASSIGN,VIEWED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,UPLOADED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,UPDATED,COMPLETION_STATE
2023-10-16,ef2d127de3,ASSIGN,CREATED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,UPLOADED,SUBMISSION
2023-10-16,ef2d127de3,COUR,VIEWED,CONTENT
2023-10-16,ef2d127de3,ASSIGN,VIEWED,ASSIGN
2023-10-16,3346f2bbf6,LECT,UPLOADED,SUBMISSION
2023-10-16,3346f2bbf6,LECT,SUBMITTED,SUBMISSION
2023-10-16,3346f2bbf6,LECT,SUBMITTED,SUBMISSION
2023-10-16,3346f2bbf6,LECT,VIEWED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,CREATED,SUBMISSION
2023-10-16,3346f2bbf6,LECT,VIEWED,SUBMISSION
2023-10-16,ef2d127de3,ASSIGN,VIEWED,SUBMISSION
2023-10-16,3346f2bbf6,ASSIGN,VIEWED,SUBMISSION
2023-10-16,3346f2bbf6,ASSIGN,VIEWED,ASSIGN
2023-10-16,3346f2bbf6,COUR,VIEWED,CONTENT
2023-10-16,3346f2bbf6,LECT,VIEWED,ASSIGN
2023-10-16,ef2d127de3,ASSIGN,UPDATED,COMPLETION_STATE
2023-11-16,d029fa3a95,STUDY_MAT,VIEWED,FOLD
2023-11-16,d029fa3a95,LECT,VIEWED,SUBMISSION
2023-11-16,d029fa3a95,LECT,VIEWED,ACTIVITY
2023-11-16,b17ef6d19c,ASSIGN,VIEWED,ASSIGN
2023-11-16,d029fa3a95,COUR,VIEWED,CONTENT
2023-11-16,d029fa3a95,LECT,UPDATED,COMPLETION_STATE
2023-11-16,6566230e3a,STUDY_MAT,VIEWED,FOLD
2023-11-16,6566230e3a,SYS,VIEWED,CONTENT
2023-11-16,b17ef6d19c,COUR,UPDATED,GRADE
2023-11-16,b17ef6d19c,LECT,VIEWED,ACTIVITY
2023-11-16,b17ef6d19c,LECT,VIEWED,SUBMISSION
2023-11-16,6566230e3a,ASSIGN,VIEWED,SUBMISSION
2023-11-16,6566230e3a,LECT,UPDATED,COMPLETION_STATE
2023-11-16,6566230e3a,LECT,VIEWED,ACTIVITY
2023-11-16,6566230e3a,LECT,VIEWED,SUBMISSION
2023-11-16,6566230e3a,MAN,VIEWED,URL
2023-11-16,6566230e3a,SURVEY,VIEWED,CHOICE
2023-11-16,6566230e3a,ASSIGN,UPLOADED,SUBMISSION
2023-11-16,6566230e3a,COUR,VIEWED,CONTENT
2023-11-16,b17ef6d19c,LECT,UPDATED,COMPLETION_STATE
2023-11-16,b17ef6d19c,LECT,CREATED,SUBMISSION
2023-11-16,b17ef6d19c,LECT,UPLOADED,SUBMISSION
2023-11-16,b17ef6d19c,QUIZ,REVIEWED,ATTEMPT
2023-11-16,b17ef6d19c,LECT,SUBMITTED,SUBMISSION
2023-11-16,b17ef6d19c,ASSIGN,VIEWED,SUBMISSION
2023-11-16,6566230e3a,FOLD,VIEWED,FOLD
2023-11-16,6566230e3a,ASSIGN,VIEWED,SUBMISSION
2023-11-16,b17ef6d19c,COUR,VIEWED,CONTENT
2023-11-16,6566230e3a,ASSIGN,VIEWED,ASSIGN
2023-11-16,b17ef6d19c,LECT,VIEWED,SUBMISSION
2023-11-16,6566230e3a,COUR,VIEWED,COUR
2023-11-16,6566230e3a,ASSIGN,UPDATED,SUBMISSION
2023-11-16,6566230e3a,ASSIGN,SUBMITTED,SUBMISSION
2023-11-16,6566230e3a,ASSIGN,VIEWED,SUBMISSION
2023-12-16,d6f0c71ef0,ASSIGN,VIEWED,SUBMISSION
2023-12-16,d6f0c71ef0,COUR,VIEWED,CONTENT
2023-12-16,d6f0c71ef0,SYS,VIEWED,CONTENT
2023-12-16,d6f0c71ef0,PAGE,VIEWED,PAGE
2023-12-16,d6f0c71ef0,FOLD,VIEWED,FOLD
2023-12-16,d6f0c71ef0,ASSIGN,VIEWED,ASSIGN
2023-12-16,d6f0c71ef0,ASSIGN,VIEWED,SUBMISSION
2023-12-16,d6f0c71ef0,COUR,VIEWED,CONTENT
2023-12-16,d6f0c71ef0,ASSIGN,VIEWED,SUBMISSION
2023-12-16,d6f0c71ef0,ASSIGN,VIEWED,ASSIGN
2023-12-16,d6f0c71ef0,FOLD,VIEWED,FOLD
2023-12-16,d6f0c71ef0,PAGE,VIEWED,PAGE
2023-12-16,d6f0c71ef0,SYS,VIEWED,CONTENT
2023-12-16,d6f0c71ef0,COUR,VIEWED,CONTENT
2023-12-16,6566230e3a,ASSIGN,SUBMITTED,SUBMISSION
2023-12-16,d6f0c71ef0,PAGE,VIEWED,PAGE
2023-12-16,6566230e3a,COUR,VIEWED,COUR
2023-12-16,6566230e3a,ASSIGN,VIEWED,SUBMISSION
2023-12-16,6566230e3a,ASSIGN,SUBMITTED,SUBMISSION
2023-12-16,6566230e3a,ASSIGN,VIEWED,SUBMISSION
2023-12-16,6566230e3a,LECT,UPDATED,COMPLETION_STATE
2023-12-16,6566230e3a,LECT,VIEWED,ACTIVITY
2023-12-16,6566230e3a,LECT,VIEWED,SUBMISSION
2023-12-16,6566230e3a,MAN,VIEWED,URL
2023-12-16,6566230e3a,ASSIGN,VIEWED,ASSIGN
2023-12-16,6566230e3a,SURVEY,VIEWED,CHOICE
2023-12-16,6566230e3a,ASSIGN,UPDATED,SUBMISSION
2023-12-16,6566230e3a,ASSIGN,SUBMITTED,SUBMISSION
2023-12-16,6566230e3a,ASSIGN,VIEWED,SUBMISSION
2023-12-16,6566230e3a,COUR,VIEWED,COUR
2023-12-16,6566230e3a,ASSIGN,VIEWED,ASSIGN
2023-12-16,6566230e3a,ASSIGN,VIEWED,SUBMISSION
2023-12-16,6566230e3a,FOLD,VIEWED,FOLD
2023-12-16,6566230e3a,STUDY_MAT,VIEWED,FOLD
2023-12-16,6566230e3a,ASSIGN,UPLOADED,SUBMISSION
2023-12-16,6566230e3a,ASSIGN,VIEWED,SUBMISSION
2023-12-16,6566230e3a,FOLD,VIEWED,FOLD
2023-12-16,6566230e3a,STUDY_MAT,VIEWED,FOLD
2023-12-16,6566230e3a,ASSIGN,VIEWED,SUBMISSION
2023-12-16,6566230e3a,LECT,UPDATED,COMPLETION_STATE
2023-12-16,6566230e3a,LECT,VIEWED,ACTIVITY
2023-12-16,6566230e3a,LECT,VIEWED,SUBMISSION
2023-12-16,6566230e3a,MAN,VIEWED,URL
2023-12-16,6566230e3a,SURVEY,VIEWED,CHOICE
2023-12-16,6566230e3a,ASSIGN,UPLOADED,SUBMISSION
2023-12-16,6566230e3a,ASSIGN,UPDATED,SUBMISSION
2023-12-16,6566230e3a,ASSIGN,SUBMITTED,SUBMISSION
2023-12-16,6566230e3a,ASSIGN,VIEWED,SUBMISSION
2023-12-16,6566230e3a,COUR,VIEWED,COUR
2023-12-16,6566230e3a,ASSIGN,VIEWED,ASSIGN
2023-12-16,6566230e3a,ASSIGN,VIEWED,SUBMISSION
2023-12-16,6566230e3a,FOLD,VIEWED,FOLD
2023-12-16,6566230e3a,STUDY_MAT,VIEWED,FOLD
2023-12-16,6566230e3a,SYS,VIEWED,CONTENT
2023-12-16,6566230e3a,COUR,VIEWED,CONTENT
2023-12-16,6566230e3a,COUR,VIEWED,CONTENT
2023-12-16,6566230e3a,SYS,VIEWED,CONTENT
2023-12-16,6566230e3a,SYS,VIEWED,CONTENT
2023-12-16,6566230e3a,COUR,VIEWED,CONTENT
2023-12-16,6566230e3a,ASSIGN,UPDATED,SUBMISSION
2023-12-16,6566230e3a,ASSIGN,UPLOADED,SUBMISSION
2023-12-16,6566230e3a,LECT,VIEWED,SUBMISSION
2023-12-16,6566230e3a,LECT,VIEWED,ACTIVITY
2023-12-16,6566230e3a,LECT,UPDATED,COMPLETION_STATE
2023-12-16,6566230e3a,ASSIGN,VIEWED,SUBMISSION
2023-12-16,d6f0c71ef0,ASSIGN,VIEWED,SUBMISSION
2023-12-16,d6f0c71ef0,ASSIGN,VIEWED,ASSIGN
2023-12-16,d6f0c71ef0,FOLD,VIEWED,FOLD
2023-12-16,d6f0c71ef0,PAGE,VIEWED,PAGE
2023-12-16,d6f0c71ef0,SYS,VIEWED,CONTENT
2023-12-16,d6f0c71ef0,COUR,VIEWED,CONTENT
2023-12-16,d6f0c71ef0,ASSIGN,VIEWED,SUBMISSION
2023-12-16,d6f0c71ef0,ASSIGN,VIEWED,ASSIGN
2023-12-16,d6f0c71ef0,FOLD,VIEWED,FOLD
2023-12-16,d6f0c71ef0,PAGE,VIEWED,PAGE
2023-12-16,d6f0c71ef0,SYS,VIEWED,CONTENT
2023-12-16,d6f0c71ef0,COUR,VIEWED,CONTENT
2023-12-16,d6f0c71ef0,ASSIGN,VIEWED,SUBMISSION
2023-12-16,d6f0c71ef0,ASSIGN,VIEWED,ASSIGN
2023-12-16,d6f0c71ef0,FOLD,VIEWED,FOLD
2023-12-16,6566230e3a,MAN,VIEWED,URL
2023-12-16,d6f0c71ef0,SYS,VIEWED,CONTENT
2023-12-16,6566230e3a,SURVEY,VIEWED,CHOICE
2023-12-16,6566230e3a,ASSIGN,UPDATED,SUBMISSION
2023-12-16,6566230e3a,SURVEY,VIEWED,CHOICE
2023-12-16,6566230e3a,MAN,VIEWED,URL
2023-12-16,6566230e3a,LECT,VIEWED,SUBMISSION
2023-12-16,6566230e3a,LECT,VIEWED,ACTIVITY
2023-12-16,6566230e3a,LECT,UPDATED,COMPLETION_STATE
2023-12-16,6566230e3a,ASSIGN,VIEWED,SUBMISSION
2023-12-16,d6f0c71ef0,FOLD,VIEWED,FOLD
2023-12-16,d6f0c71ef0,PAGE,VIEWED,PAGE
2023-12-16,d6f0c71ef0,SYS,VIEWED,CONTENT
2023-12-16,d6f0c71ef0,COUR,VIEWED,CONTENT
2023-12-16,6566230e3a,COUR,VIEWED,CONTENT
2023-12-16,6566230e3a,SYS,VIEWED,CONTENT
2023-12-16,6566230e3a,STUDY_MAT,VIEWED,FOLD
2023-12-16,6566230e3a,FOLD,VIEWED,FOLD
2023-12-16,6566230e3a,ASSIGN,VIEWED,SUBMISSION
2023-12-16,6566230e3a,ASSIGN,VIEWED,ASSIGN
2023-12-16,6566230e3a,COUR,VIEWED,COUR
2023-12-16,6566230e3a,ASSIGN,VIEWED,SUBMISSION
2023-12-16,d6f0c71ef0,ASSIGN,VIEWED,ASSIGN
2023-12-16,6566230e3a,ASSIGN,UPLOADED,SUBMISSION
2023-12-16,d6f0c71ef0,FOLD,VIEWED,FOLD
2023-12-16,6566230e3a,COUR,VIEWED,CONTENT
2023-12-16,d6f0c71ef0,SYS,VIEWED,CONTENT
2023-12-16,6566230e3a,FOLD,VIEWED,FOLD
2023-12-16,6566230e3a,ASSIGN,VIEWED,SUBMISSION
2023-12-16,6566230e3a,ASSIGN,VIEWED,ASSIGN
2023-12-16,6566230e3a,COUR,VIEWED,COUR
2023-12-16,6566230e3a,ASSIGN,VIEWED,SUBMISSION
2023-12-16,6566230e3a,ASSIGN,SUBMITTED,SUBMISSION
2023-12-16,6566230e3a,STUDY_MAT,VIEWED,FOLD
2023-12-16,6566230e3a,ASSIGN,UPDATED,SUBMISSION
2023-12-16,6566230e3a,SURVEY,VIEWED,CHOICE
2023-12-16,6566230e3a,MAN,VIEWED,URL
2023-12-16,6566230e3a,LECT,VIEWED,SUBMISSION
2023-12-16,6566230e3a,LECT,VIEWED,ACTIVITY
2023-12-16,6566230e3a,LECT,UPDATED,COMPLETION_STATE
2023-12-16,6566230e3a,ASSIGN,VIEWED,SUBMISSION
2023-12-16,6566230e3a,ASSIGN,UPLOADED,SUBMISSION
2023-12-16,d6f0c71ef0,PAGE,VIEWED,PAGE
2023-12-16,6566230e3a,SYS,VIEWED,CONTENT
2023-12-16,6566230e3a,ASSIGN,VIEWED,SUBMISSION
2023-12-16,6566230e3a,STUDY_MAT,VIEWED,FOLD
2023-12-16,6566230e3a,FOLD,VIEWED,FOLD
2023-12-16,6566230e3a,ASSIGN,VIEWED,SUBMISSION
2023-12-16,6566230e3a,ASSIGN,VIEWED,ASSIGN
2023-12-16,6566230e3a,COUR,VIEWED,COUR
2023-12-16,6566230e3a,ASSIGN,VIEWED,SUBMISSION
2023-12-16,6566230e3a,COUR,VIEWED,CONTENT
